IdPE	loc	UE	long	lat	agri	arbu	prai	hydro	foret	heter	ecot	fcoeur	lisi	pente	alt	prec	temp	bati
547	Grande-Terre	Fonds	673100	1796900	0.2447	0	0.1634	6.4624	0.4842	1.2093	55.0772	0	210.6451	10.28	34.7514	1483.2137	25.6617	0.015
548	Grande-Terre	Plateaux_Atl	676700	1796900	0.1959	0	0.4839	13.3837	0.1116	1.0278	39.5291	0	91.5518	4.2833	17.2067	1362.4661	25.7899	0.0313
549	Grande-Terre	Plateaux_Atl	682500	1796900	0.1273	0.1434	0	8.6133	0.2088	0.8653	46.0315	0	154.8981	3.9454	15.9968	1260.4597	25.93	0.0782
550	Basse-Terre	Foret_ombrophile	638500	1796700	0.0623	0	0	7.8089	0.9227	0.2572	14.3241	0.4867	32.608	14.5168	224.8673	2142.8572	25.2432	0.0013
551	Basse-Terre	Foret_sempervirente	643300	1796700	0.5472	0.0242	0	8.9364	0.2156	1.1815	48.5895	0	184.2901	4.4945	52.838	1950.0339	25.4765	0.0559
552	Grande-Terre	Fonds	660500	1796700	0.4057	0	0	1.5644	0.4038	0.6926	39.966	0	291.7809	14.0832	35.0197	1793.3757	25.4222	0.0489
553	Grande-Terre	Fonds	672100	1796700	0.2513	0	0.027	0.6665	0.5966	1.033	54.8889	0	216.2562	12.161	49.2674	1530.3279	25.6037	0.0131
554	Basse-Terre	Foret_ombrophile	637700	1796500	3.00E-04	0	0	7.8525	0.9965	0	0.3364	0.71	5.6019	16.5035	311.5629	2385.6943	24.7284	0
555	Basse-Terre	Foret_ombrophile	638300	1796500	0.0253	0	0	9.0939	0.9701	0.1154	6.537	0.5791	16.4722	15.1727	257.3303	2210.1897	25.1185	5.00E-04
556	Basse-Terre	Foret_sempervirente	646100	1796500	0.4679	0	0.0436	14.3264	0.287	1.3855	65.1821	0	178.0154	6.1514	41.4861	1864.2098	25.6049	0.0333
557	Basse-Terre	Foret_sempervirente	646500	1796500	0.3653	0	0.0479	14.1657	0.3033	1.2655	67.8395	0	212.6111	5.9231	38.8505	1839.2006	25.6346	0.0456
558	Grande-Terre	Fonds	659700	1796500	0.3236	0	0	1.0018	0.4624	0.8451	39.6605	0	283.5494	13.9497	32.1559	1789.4244	25.4469	0.0587
559	Grande-Terre	Fonds	668100	1796500	0.3328	0	0.007	3.4583	0.5942	0.6056	40.7623	0	268.9321	14.8116	91.5453	1791.5609	25.1654	0.019
560	Basse-Terre	Foret_ombrophile	637500	1796300	0	0	0	7.4672	0.9974	0	0	0.7753	3.9784	16.7142	347.1557	2452.5872	24.5543	0
561	Basse-Terre	Foret_ombrophile	638300	1796300	0.0105	0	0	7.6298	0.9859	0.0591	2.6667	0.6221	9.6944	15.2878	272.2859	2224.9575	25.0963	0
562	Basse-Terre	Foret_ombrophile	638500	1796300	0.0363	0	0	9.1968	0.9548	0.1606	6.3642	0.5659	16.9383	14.793	248.1474	2173.8479	25.1988	2.00E-04
563	Grande-Terre	Fonds	665100	1796300	0.3666	0	0	3.3368	0.5837	0.5198	39.9228	0	276.679	16.6031	83.2546	1865.2507	25.1605	0.0295
564	Grande-Terre	Fonds	666500	1796300	0.4336	0	0	1.8161	0.5587	0.2444	20.3889	0	266.7315	15.5204	92.7785	1851.1196	25.1247	0.0206
565	Grande-Terre	Fonds	668900	1796300	0.2967	0	0.0046	2.2669	0.5999	0.777	53.1883	0	243.7932	14.8442	87.7247	1756.5555	25.2086	0.0224
566	Basse-Terre	Foret_ombrophile	637300	1796100	0	0	0	7.1244	0.9974	0	0	0.8144	3.9784	16.446	384.5415	2513.6272	24.3827	0
567	Basse-Terre	Foret_ombrophile	638300	1796100	0.0036	0	0	6.9464	0.9932	0.021	0.8488	0.6747	5.571	15.4278	286.2861	2240.4307	25.0716	0
568	Grande-Terre	Fonds	659900	1796100	0.2647	0	0	0.4779	0.5099	0.9311	37.7191	0	296.8549	14.8677	34.9921	1810.1975	25.4123	0.0511
569	Grande-Terre	Fonds	662900	1796100	0.2508	0	0	0.9074	0.6091	0.9417	43.3519	0	290.8734	16.0783	63.4477	1855.4607	25.2185	0.0366
570	Grande-Terre	Fonds	669300	1796100	0.2581	0	0.031	2.3406	0.6198	0.957	62.1636	0	223.8519	14.8142	82.2234	1731.6605	25.2481	0.0199
571	Basse-Terre	Foret_ombrophile	637100	1795900	0	0	0	6.7426	0.9979	0	0	0.8549	3.1481	16.3422	425.8744	2568.0771	24.2123	0
572	Basse-Terre	Foret_ombrophile	638300	1795900	0	0	0	6.9464	0.9969	0	0.0741	0.7263	4.8302	15.6015	298.5046	2257.24	25.0432	0
573	Basse-Terre	Foret_sempervirente	647700	1795900	0.409	0	0	17.3785	0.2522	0.6827	55.8796	0	228.1358	4.5887	32.2789	1888.8781	25.5741	0.0419
574	Grande-Terre	Plateaux_E	673700	1795900	0.0505	0.0463	0.2597	8.273	0.3196	1.5502	62.649	0	176.6124	5.8632	17.5377	1434.5983	25.7928	0.0485
575	Basse-Terre	Foret_semidecidue	630100	1795700	0.0193	0.0086	0	10.5048	0.8852	1.0898	39.2565	0.2266	87.0094	18.4649	193.3206	2674.189	23.1988	0.0356
576	Basse-Terre	Foret_ombrophile	636100	1795700	0	0	0	4.8573	1	0	0	1	0	16.8838	501.8524	2687.5093	23.6926	0
577	Basse-Terre	Foret_ombrophile	636300	1795700	0	0	0	5.8167	1	0	0	0.9943	0	16.9497	499.169	2676.7854	23.7654	0
578	Basse-Terre	Foret_ombrophile	636500	1795700	0	0	0	5.2681	1	0	0	0.9609	0	16.8602	493.7768	2663.01	23.8444	0
579	Basse-Terre	Foret_ombrophile	636700	1795700	0	0	0	5.2842	0.9999	0	0	0.9231	0.3704	16.7181	483.9755	2642.8896	23.937	0
580	Basse-Terre	Foret_ombrophile	636900	1795700	0	0	0	4.7005	0.9986	0	0	0.8888	2.034	16.9194	470.6125	2614.9775	24.0506	0
581	Basse-Terre	Foret_ombrophile	638300	1795700	0	0	0	9.8846	0.997	0	0	0.7565	4.6296	15.9644	307.9269	2275.4636	25.0099	0
582	Basse-Terre	Foret_ombrophile	638500	1795700	0.008	0	0	12.4791	0.9888	0.0378	1.5401	0.7362	6.1111	15.4416	278.2822	2226.9028	25.116	0
583	Basse-Terre	Foret_sempervirente	641700	1795700	0.7879	0	0	49.4251	0.1724	0.5311	23.0833	0	125.3302	4.0441	47.2797	2051.165	25.421	0.0131
584	Basse-Terre	Foret_sempervirente	644500	1795700	0.5618	0	0	15.8757	0.2912	1.0236	45.4722	0	215.4228	6.4133	48.9113	2000.6404	25.5037	0.0401
585	Grande-Terre	Fonds	660700	1795700	0.2447	0	0	0.9157	0.5207	0.961	48.5864	0	304.5679	14.8498	39.6408	1836.4059	25.3605	0.0466
586	Grande-Terre	Fonds	661500	1795700	0.2365	0	0	1.1052	0.5408	0.7778	43.5525	0	316.3518	14.6872	45.6217	1848.1034	25.2975	0.0499
587	Grande-Terre	Fonds	661900	1795700	0.2233	0	0	1.1846	0.5706	0.8285	42.7901	0	303.1883	15.1899	49.9288	1853.3982	25.2617	0.0471
588	Grande-Terre	Fonds	664100	1795700	0.2523	0	0	1.4898	0.6327	0.805	44.7932	0	291.8518	16.6147	72.3382	1879.7585	25.1716	0.0412
589	Grande-Terre	Fonds	664700	1795700	0.2857	0	0	1.5952	0.6064	0.7453	49.0895	0	294.6173	16.7457	76.5218	1882.554	25.1593	0.0422
590	Grande-Terre	Fonds	667500	1795700	0.2793	0	0.0644	3.0474	0.5755	0.9479	47.358	0	270.4167	14.3692	89.4713	1816.9552	25.1667	0.0171
591	Grande-Terre	Fonds	668700	1795700	0.2142	0	0.0778	1.8734	0.598	1.1258	58.1698	0	237.4722	14.0827	82.1227	1749.6945	25.2568	0.0166
592	Grande-Terre	Fonds	669700	1795700	0.2096	0	0.0584	1.6715	0.6231	1.1225	72.5	0	218.8457	13.8514	70.5025	1694.4869	25.3346	0.0204
593	Grande-Terre	Fonds	672300	1795700	0.2304	0	0.0518	3.8634	0.4532	1.2183	73.4383	0	203.2623	9.7866	29.3908	1492.463	25.7086	0.037
594	Grande-Terre	Côte_SO	673300	1795700	0.0753	0.0438	0.1989	6.6659	0.3357	1.4973	60.8245	0	185.3831	6.5115	17.8101	1443.3689	25.798	0.0583
595	Basse-Terre	Foret_ombrophile	636500	1795500	0	0	0	2.8146	1	0	0	0.9702	0	17.762	518.9815	2673.4739	23.7914	0
596	Basse-Terre	Foret_ombrophile	638700	1795500	0.0187	0	0	13.3716	0.9791	0.0807	2.5278	0.7627	5.5741	15.2513	257.8335	2202.0957	25.1704	0
597	Basse-Terre	Foret_sempervirente	646900	1795500	0.3387	0	0	19.0456	0.2637	0.6931	65.3611	0	241.7716	5.0064	36.218	1929.152	25.5975	0.0599
598	Grande-Terre	Fonds	666100	1795500	0.3701	0	0.0298	0.6925	0.5517	0.7544	31.6728	0	254.9691	15.7832	84.918	1855.1134	25.1481	0.0239
599	Basse-Terre	NA	629900	1795300	0.0114	0.0125	0	9.8576	0.8329	1.1648	45.5213	0.1148	104.4267	16.468	131.5862	2601.3701	23.5896	0.0537
600	Basse-Terre	Foret_sempervirente	644700	1795300	0.5131	0	0	16.1527	0.3066	1.01	46.5556	0	235.4938	6.358	49.7635	2014.0255	25.5148	0.0386
601	Grande-Terre	Fonds	658300	1795300	0.0043	0.0138	0.0169	0.9408	0.5634	0.7487	39.5062	0	291.0525	12.5778	23.739	1814.3727	25.4506	0.0821
602	Grande-Terre	Fonds	658700	1795300	0.017	0.0048	0.0127	1.2422	0.5496	0.7984	43.7901	0	290.3241	13.7474	28.6345	1823.3711	25.4284	0.0697
603	Grande-Terre	Côte_SO	672900	1795300	0.1285	0.026	0.0956	6.5281	0.3047	1.3075	56.4762	0	174.3873	6.4241	15.4988	1446.642	25.8272	0.0969
604	Grande-Terre	Côte_SO	670300	1795100	0.2425	0	0.051	1.2199	0.5825	1.1365	59.9259	0	217.1327	11.8747	50.0833	1622.7948	25.5085	0.0236
605	Basse-Terre	Foret_ombrophile	641900	1794900	0.6736	0	0	46.562	0.2844	1.0586	27.1173	0.0023	138.1852	5.9845	59.4709	2096.8572	25.384	0.0111
606	Grande-Terre	Fonds	664900	1794900	0.1402	0	0.0296	0.6997	0.6883	1.1663	68.5123	0	244.1574	17.5603	61.604	1859.5323	25.2012	0.0317
607	Grande-Terre	Fonds	666500	1794900	0.2873	0	0.0373	0.7209	0.5984	0.9208	48.2747	0	235.7469	15.0095	71.6779	1818.2393	25.1988	0.0126
608	Grande-Terre	Fonds	667700	1794900	0.157	0	0.0842	3.3251	0.619	1.2064	72.1852	0	238.7407	13.6118	75.5204	1795.0107	25.2148	0.0151
609	Grande-Terre	Fonds	662300	1794700	0.23	0	0	0	0.6774	0.7503	36.7623	0	261.358	16.6615	45.8854	1859.088	25.2815	0.0223
610	Grande-Terre	Fonds	663500	1794700	0.1619	0	0	0.4826	0.7219	0.9643	53.1019	0	237.0401	17.8746	51.8706	1879.6821	25.2148	0.0258
611	Grande-Terre	Côte_SO	669700	1794700	0.1717	0	0.0606	1.0138	0.5511	1.2548	62.8395	0	233.2685	11.3728	49.392	1653.0658	25.4818	0.0273
612	Grande-Terre	Côte_SO	670700	1794700	0.1628	0	0.0593	1.0989	0.5651	1.2615	60.9504	0	214.8862	10.0822	35.836	1566.7045	25.6517	0.03
613	Grande-Terre	Côte_SO	671500	1794700	0.1768	0	0.0305	5.8759	0.4834	1.1802	60.9931	0	214.6872	8.1149	21.1239	1503.6768	25.7633	0.0618
614	Grande-Terre	Fonds	659500	1794500	0.0196	0	0.0013	1.404	0.6124	0.9051	46.4321	0	277.4259	15.3403	33.7924	1843.1982	25.4173	0.0504
615	Grande-Terre	Fonds	659700	1794500	0.0227	0	0	4.3728	0.6152	0.9567	45.321	0	274.6852	15.3943	34.8038	1844.4012	25.4111	0.0503
616	Grande-Terre	Fonds	661100	1794500	0.1612	3.00E-04	0	1.3537	0.6525	1.0489	41.1852	0	277.3457	15.344	38.9394	1846.8125	25.3642	0.0271
617	Grande-Terre	Fonds	667300	1794500	0.1914	0	0.0508	2.1349	0.5914	1.1981	64.463	0	249.9691	13.1731	65.4753	1789.4915	25.2296	0.0209
618	Grande-Terre	Côte_SO	670100	1794500	0.1651	0.0137	0.0506	1.0823	0.5217	1.3429	60.6906	0	228.3266	10.1425	41.044	1611.8707	25.5792	0.0304
619	Grande-Terre	Fonds	658100	1794300	0	0.032	0.0292	3.4627	0.5176	0.8526	48.8735	0	276.3617	10.6083	17.1534	1833.7518	25.4724	0.0834
620	Grande-Terre	Fonds	659300	1794300	0.0085	0	0.0116	5.1069	0.6067	0.9359	41.2505	0	258.6683	14.513	29.83	1844.821	25.4284	0.0527
621	Grande-Terre	Fonds	661700	1794300	0.1952	0	0	1.1556	0.6742	0.9892	30.3519	0	262.2531	14.9421	37.8216	1836.9568	25.3704	0.0188
622	Grande-Terre	Côte_SO	669100	1794300	0.0926	0.0052	0.0382	1.5925	0.6098	1.2146	66.3549	0	205.9722	11.5251	44.9047	1679.4236	25.4469	0.0268
623	Grande-Terre	Côte_SO	669500	1794300	0.1044	0.0204	0.0406	0.9311	0.5393	1.315	69.4259	0	229.9414	10.5595	41.2535	1651.0085	25.5072	0.0314
624	Grande-Terre	Fonds	664300	1794100	0.1054	0	0.0051	0.9696	0.6832	1.1066	59.0926	0	240.4969	15.5634	53.5505	1819.6281	25.3222	0.0393
625	Grande-Terre	Fonds	664700	1794100	0.0942	0	0.0191	1.3648	0.6786	1.201	62.0617	0	241.0802	15.7872	53.2757	1807.9738	25.3284	0.0396
626	Grande-Terre	Côte_SO	669900	1794100	0.1228	0.0542	0.0168	1.4205	0.5042	1.3553	65.8012	0	234.3091	9.709	34.1767	1614.7274	25.5952	0.0334
627	Grande-Terre	Fonds	661300	1793900	0.0836	0.0294	0	10.2262	0.6609	1.2969	43.5988	0	239.9568	12.0465	26.8511	1816.8441	25.4506	0.0329
628	Grande-Terre	Fonds	663100	1793900	0.1675	0	0	0.4939	0.6668	1.064	47.9475	0	258.8457	15.7242	40.5515	1841.0193	25.3222	0.0332
629	Grande-Terre	Côte_SO	668900	1793900	0.0899	0.015	0.0372	3.87	0.6246	1.2009	60.9832	0	204.368	10.9379	35.6388	1673.7672	25.462	0.0242
630	Grande-Terre	Côte_SO	670900	1793900	0.1416	0.0367	0.0333	1.8346	0.432	1.2627	54.1459	0	244.9825	7.553	20.5463	1537.5525	25.7548	0.0554
631	Basse-Terre	Foret_semidecidue	630300	1793500	0.0473	0.0087	0	21.8335	0.8744	1.2702	51.1475	0.0239	120.4064	14.1968	87.3816	2358.6614	24.521	0.0219
632	Basse-Terre	Foret_ombrophile	641900	1793500	0.2601	0	0	33.4674	0.6948	0.7692	31.3704	0.111	91.5247	10.8902	101.4284	2160.925	25.3716	0.0027
633	Grande-Terre	Côte_SO	669900	1793500	0.0768	0.0931	0.0074	5.5016	0.4921	1.3266	63.305	0	223.6695	8.5548	24.2155	1606.2858	25.6289	0.0329
634	Grande-Terre	Côte_SO	668500	1793300	0.0791	0.0024	0.0449	5.3785	0.6054	1.1947	64.6141	0	226.0008	9.8951	30.8813	1676.8596	25.4456	0.0369
635	Basse-Terre	Foret_ombrophile	645700	1793100	0.3086	0	0	17.3595	0.5	1.035	44.8673	0	207.1543	10.1396	71.8985	2110.27	25.458	0.0297
636	Grande-Terre	Côte_SO	662100	1792900	0.065	0.017	0	5.9141	0.5182	1.2712	48.6227	0	259.5658	9.7164	21.3779	1763.3348	25.5593	0.0821
637	Grande-Terre	Côte_SO	667100	1792900	0.0208	0	0.0083	3.9542	0.5449	0.8957	53.366	0	266.6143	11.333	44.4993	1758.8235	25.3327	0.0721
638	Basse-Terre	Foret_ombrophile	644700	1792700	0.1466	0	0	22.2376	0.5829	1.0763	62.9074	0	228.0309	9.6136	101.7755	2247.6882	25.2568	0.0491
639	Grande-Terre	Côte_SO	660500	1792700	0	0.0891	0	47.1455	0.3424	1.0478	46.2041	0	222.8249	3.7563	6.9424	1755.0354	25.645	0.14
640	Grande-Terre	Côte_SO	664900	1792700	2.00E-04	0	0.166	7.9543	0.4617	1.178	46.3773	0	219.4471	8.8259	28.9273	1747.4413	25.4922	0.0572
641	Grande-Terre	Côte_SO	666100	1792700	0.006	0	0.1321	9.8698	0.5573	1.3774	49.8708	0	218.6514	8.5706	30.38	1779.2576	25.3833	0.0461
642	Grande-Terre	Côte_SO	662900	1792500	0.0876	0	3.00E-04	1.6759	0.4158	0.839	41.8725	0	304.8981	9.6048	27.3598	1775.3462	25.4961	0.0961
643	Grande-Terre	Côte_SO	663300	1792500	0.0796	0	0.0515	3.1073	0.4128	0.8588	38.6036	0	299.1798	9.6455	28.5551	1774.0284	25.4861	0.0875
644	Basse-Terre	Foret_ombrophile	643300	1792300	0.389	0	0.0015	52.4917	0.5003	0.9347	32.034	0	229.3179	7.6278	104.4078	2339.9329	25.1531	0.0417
645	Grande-Terre	Côte_SO	663500	1792300	0.0589	0	0.0998	8.1242	0.394	0.9482	35.1789	0	281.5809	8.886	25.0804	1758.9038	25.5171	0.0818
646	Grande-Terre	Côte_SO	664500	1792300	0	0	0.1871	14.0076	0.3849	1.0842	35.3747	0	233.371	7.1309	19.7342	1726.201	25.561	0.0611
647	Grande-Terre	Mangroves_marais	666500	1792300	0	0	0.0675	12.395	0.6114	1.265	53.1053	0	216.9716	8.8419	25.1419	1786.2034	25.3448	0.0423
648	Basse-Terre	Foret_ombrophile	647100	1792100	0.2405	0	0	28.99	0.5183	1.1348	72.1543	0	265.6358	9.0913	43.4838	2073.5085	25.6037	0.0432
649	Grande-Terre	Côte_SO	663900	1792100	0.0356	0	0.1341	13.3831	0.3624	1.1029	33.0012	0	255.0986	7.5775	19.168	1730.1959	25.573	0.0741
650	Basse-Terre	Foret_ombrophile	640100	1791900	0	0	0	17.9741	0.9982	0	0	0.7645	3.1481	15.6835	213.379	2470.6511	24.8173	0
651	Basse-Terre	Foret_sempervirente	649500	1791900	0.4098	0	0.1077	37.1279	0.2421	1.3084	49.966	0	139.9691	3.969	13.8129	1955.5787	25.7222	0.0364
652	Grande-Terre	Côte_SO	665500	1791900	0	0	0.2	19.5105	0.4935	1.3744	55.6839	0	193.9248	5.1029	9.273	1739.7286	25.5018	0.0388
653	Basse-Terre	Foret_ombrophile	640300	1791700	0	0	0	18.6322	0.9984	0	0	0.7786	3.0525	14.7156	213.9064	2495.4114	24.7642	0
654	Basse-Terre	Foret_ombrophile	640500	1791700	0	0	0	16.1748	0.9986	0	0	0.7839	2.6204	14.6921	208.0197	2492.7793	24.7728	0
655	Basse-Terre	Foret_ombrophile	640700	1791700	0	0	0	12.8081	0.9987	0	0	0.7869	2.7809	14.452	203.6547	2489.2007	24.7827	0
656	Basse-Terre	Foret_ombrophile	640900	1791700	0	0	0	12.2308	0.9988	0	0	0.7604	2.7809	14.2972	197.7834	2483.7754	24.7963	0
657	Basse-Terre	Foret_ombrophile	641300	1791700	0	0	0	16.5444	0.9943	0	0	0.5922	7.5062	13.7191	181.2162	2463.085	24.8531	0
658	Basse-Terre	Foret_ombrophile	641500	1791700	7.00E-04	0	0	21.5568	0.9824	0	0.5556	0.485	15.6944	13.5064	171.0401	2447.5657	24.8963	2.00E-04
659	Basse-Terre	Foret_ombrophile	641700	1791700	0.0129	0	4.00E-04	26.3236	0.9638	0.0537	3.0895	0.3744	26.7407	12.8853	161.9595	2430.9521	24.942	0.0016
660	Basse-Terre	Foret_ombrophile	641900	1791700	0.0476	0	0.0158	29.9615	0.9108	0.2849	9.037	0.2859	46.2438	12.2154	153.6991	2415.6504	24.9877	0.0032
661	Basse-Terre	Foret_ombrophile	642100	1791700	0.1063	0	0.0258	31.1617	0.8382	0.5123	15.4012	0.2209	62.5432	11.3968	146.1258	2403.7593	25.0259	0.0047
662	Grande-Terre	Mangroves_marais	664300	1791700	0	0	0.2056	20.4363	0.3478	1.0866	38.9343	0	239.3858	5.513	11.3866	1694.9994	25.6484	0.062
663	Basse-Terre	Foret_ombrophile	632100	1791500	0.0176	0	0	12.7124	0.9745	0.242	15.463	0.5094	26.6852	18.084	255.1049	2515.8704	24.1407	4.00E-04
664	Basse-Terre	Foret_ombrophile	632300	1791500	0.0135	0	0	15.9073	0.9801	0.2032	11.0154	0.6252	19.7809	19.0063	264.3754	2553.0339	23.9988	4.00E-04
665	Basse-Terre	Foret_ombrophile	632500	1791500	0.0105	0	0	16.9662	0.9866	0.1415	8.8272	0.6911	13.4753	19.9297	272.2064	2591.9568	23.842	2.00E-04
666	Grande-Terre	Côte_SO	664300	1791500	0	0	0.236	25.5016	0.3887	1.1624	41.8719	0	244.446	5.7966	10.5486	1682.8064	25.6807	0.0515
667	Basse-Terre	NA	630300	1791300	0.0062	0.0138	0	7.0891	0.8809	1.0256	31.0086	0.1583	117.3059	15.9481	110.4012	2298.7327	24.74	0.025
668	Basse-Terre	Foret_ombrophile	632300	1791300	0.0132	0	0	15.1071	0.9825	0.2013	9.0895	0.6285	18.3611	18.3637	300.3217	2551.5022	24.0185	1.00E-04
669	Basse-Terre	Foret_ombrophile	632300	1791100	0.0111	0	0	14.2069	0.9859	0.181	6.9105	0.6274	14.966	17.578	335.4604	2557.1411	24.0086	2.00E-04
670	Basse-Terre	Foret_ombrophile	632500	1791100	0.0088	0	0	16.8101	0.989	0.1172	5.216	0.727	10.4537	18.3151	345.4979	2586.8479	23.8951	2.00E-04
671	Basse-Terre	Foret_ombrophile	632300	1790900	0.0042	0	0	14.7922	0.9936	0.0934	4.3981	0.6627	7.8488	16.9069	365.5272	2570.55	23.9617	2.00E-04
672	Basse-Terre	Foret_ombrophile	647500	1790900	0.2554	0	0	40.6442	0.6129	1.1791	62.4815	0.0044	183.4907	9.9602	43.9944	2112.3411	25.6753	0.0226
673	Basse-Terre	Foret_ombrophile	632300	1790700	3.00E-04	0	0	14.1657	0.9985	0.021	1.0802	0.7065	2.0185	16.859	392.1514	2592.5378	23.8704	1.00E-04
674	Basse-Terre	Foret_ombrophile	631900	1790500	0	0	0	11.6714	0.9906	0	0.0463	0.5543	9.179	17.7483	357.9118	2599.3904	23.7889	3.00E-04
675	Basse-Terre	Foret_ombrophile	632100	1790500	0	0	0	12.3189	0.9975	0	0	0.6375	3.0617	17.8166	384.9572	2611.4746	23.758	1.00E-04
676	Basse-Terre	Foret_ombrophile	632300	1790500	0	0	0	12.8003	0.9989	0	0	0.7062	1.8704	17.8476	407.4248	2624.0593	23.7272	1.00E-04
677	Basse-Terre	Altimontain	635900	1790500	0	0	0	13.0129	1	0	0	0.9877	0	17.5303	498.3709	2809.949	23.0765	0
678	Basse-Terre	Foret_ombrophile	645700	1790500	0.0431	0	0.0129	27.2727	0.7586	0.6717	37.6759	0	144.5062	13.7634	86.0033	2347.835	25.2296	0.017
679	Basse-Terre	Altimontain	636100	1790300	0	0	0	11.2153	0.9999	0	0	0.9514	0	16.318	512.7766	2814.7439	23.0593	0
680	Basse-Terre	Altimontain	636300	1790300	0	0	0	9.457	0.9997	0	0	0.9624	0.5216	15.2422	516.5652	2807.4575	23.1346	1.00E-04
681	Basse-Terre	Altimontain	636100	1790100	0	0	0	11.6198	0.9992	0	0	0.8567	1.4012	16.6752	519.7299	2825.5996	22.9679	1.00E-04
682	Basse-Terre	Foret_ombrophile	645500	1790100	0.0623	0	0.0017	30.7711	0.7781	0.6092	31.8488	0.0053	124.642	14.4074	96.9655	2389.1143	25.179	0.0139
683	Basse-Terre	Foret_ombrophile	647300	1790100	0.282	0	0	28.7041	0.5978	1.1943	64.5494	0.0044	148.7407	10.6181	79.0309	2213.2307	25.542	0.0174
684	Basse-Terre	Foret_sempervirente	647700	1790100	0.3125	0	0	34.5676	0.5354	1.1726	61.3735	0.0044	168.2593	10.2131	67.9907	2172.8718	25.6086	0.0244
685	Basse-Terre	Altimontain	635500	1789900	0	0	0	15.716	0.9968	0	0	0.6911	6.1698	20.5362	515.1022	2846.1628	22.737	1.00E-04
686	Basse-Terre	Altimontain	635700	1789900	0	0	0	14.96	0.9968	0	0	0.6954	6.1111	19.3857	523.0278	2844.1511	22.7704	1.00E-04
687	Basse-Terre	Altimontain	635900	1789900	0	0	0	12.63	0.9967	0	0	0.723	6.2037	18.2211	526.3077	2840.1929	22.8247	1.00E-04
688	Basse-Terre	Foret_ombrophile	638300	1789900	0	0	0	16.2167	0.999	0	0	0.7872	1.8241	15.3027	378.7488	2681.0417	24.116	0
689	Basse-Terre	Foret_ombrophile	638500	1789900	0	0	0	16.8794	0.9993	0	0	0.8261	1.5278	15.1045	357.4662	2668.6365	24.1852	0
690	Basse-Terre	Altimontain	635500	1789700	0	0	0	13.2675	0.9962	0	0	0.6539	7.3333	21.2172	530.7755	2852.5679	22.679	1.00E-04
691	Basse-Terre	Foret_ombrophile	638100	1789700	0	0	0	16.4995	0.9986	0	0	0.7115	2.963	14.5155	385.6034	2700.8635	24.0198	0
692	Basse-Terre	Foret_ombrophile	638700	1789700	0	0	0	17.8888	0.9996	0	0	0.8165	0.9259	14.3605	330.4857	2662.2061	24.237	0
693	Basse-Terre	Foret_ombrophile	638900	1789700	0	0	0	23.9506	0.9996	0	0	0.8326	0.9259	14.279	311.7404	2652.2708	24.2901	0
694	Basse-Terre	Foret_ombrophile	639300	1789700	0	0	0	38.512	0.9982	0	0	0.8608	2.2407	13.5833	280.0829	2636.1721	24.3679	2.00E-04
695	Basse-Terre	Foret_ombrophile	646700	1789700	0.3768	0	0	26.2998	0.5414	1.1594	56.1728	0	117.7222	10.5214	106.0812	2336.9668	25.3198	0.0102
696	Basse-Terre	Altimontain	635100	1789500	0	0	0	14.9677	0.9958	0	0	0.6391	8.0586	22.1824	518.7405	2855.8164	22.616	0
697	Basse-Terre	Altimontain	635300	1789500	0	0	0	14.2213	0.9966	0	0	0.6448	6.6852	22.3541	530.8738	2856.895	22.6284	0
698	Basse-Terre	Foret_ombrophile	637100	1789500	0	0	0	13.0852	0.995	0	0	0.6615	7.6852	14.1418	456.3387	2784.8132	23.4111	1.00E-04
699	Basse-Terre	Foret_ombrophile	637700	1789500	0	0	0	16.4266	0.9959	0	0	0.6266	6.5463	13.76	405.7014	2737.1011	23.8012	0
700	Basse-Terre	Foret_ombrophile	639300	1789500	0	0	0	41.3688	0.9973	0	0	0.8165	2.4907	13.142	279.8148	2640.885	24.3556	2.00E-04
701	Basse-Terre	Foret_sempervirente	650500	1789500	0.5527	0	0	37.5405	0.1805	0.68	37.0863	0	152.3369	4.0155	18.0654	2032.6254	25.7581	0.0612
702	Basse-Terre	Foret_semidecidue	630700	1789100	0	0.0235	0	5.3464	0.9035	0.9402	43.0553	0.0732	98.6845	19.1432	99.9562	2617.1125	23.4868	0.0142
703	Basse-Terre	Foret_ombrophile	647500	1788900	0.4731	0	0	48.1077	0.3963	1.0078	56.7593	0	185.4599	9.2708	89.6258	2343.1079	25.3025	0.0197
704	Basse-Terre	Foret_ombrophile	647100	1788100	0.4079	0	0	45.5048	0.5086	0.9047	57.9383	0	180.2531	10.3564	116.962	2447.0942	25.1099	0.0165
705	Basse-Terre	Foret_ombrophile	649300	1787900	0.1841	0	0.0788	21.984	0.4631	1.294	61.2593	0	196.4228	9.0648	78.6576	2195.9768	25.5568	0.0303
706	Basse-Terre	Foret_ombrophile	642900	1787500	0.0723	0	0	33.6893	0.8974	0.335	13.9136	0.5999	27.4136	16.6098	257.3069	2716.915	24.363	0.0036
707	Basse-Terre	Foret_ombrophile	647900	1787500	0.2728	0	0.0269	30.4181	0.5771	1.3072	51.9136	0.0089	139.1173	9.6565	123.2566	2422.925	25.1272	0.0136
708	Basse-Terre	Foret_ombrophile	642700	1787300	0.0407	0	0	38.3026	0.942	0.2201	8.9259	0.6826	16.8673	17.296	274.9778	2730.0671	24.3111	0.0025
